order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price
O-10789,2025-04-05,C-0203,P-015,Basic Pan Set 015,Home & Kitchen,2,26.62
O-11248,2025-04-05,C-0330,P-003,Travel Power Bank 003,Electronics,2,137.4
O-10615,2025-04-05,C-0163,P-016,Mini Coffee Maker 016,Home & Kitchen,2,46.19
O-11898,2025-04-05,C-0493,P-033,Deluxe Running Belt 033,Sports & Outdoor,3,78.85
O-13669,2025-04-05,C-0950,P-042,Compact Mirror 042,Beauty,4,169.94
O-10924,2025-04-05,C-0238,P-051,Mini Notebook Set 051,Office,3,50.38
O-12249,2025-04-05,C-0579,P-029,Deluxe Tent 029,Sports & Outdoor,1,78.46
O-11741,2025-04-05,C-0454,P-018,Smart Organizer 018,Home & Kitchen,2,63.4
O-12106,2025-04-05,C-0548,P-057,Max Desk Pad 057,Office,1,92.42
O-14236,2025-04-06,C-1098,P-016,Mini Coffee Maker 016,Home & Kitchen,4,43.46
O-14308,2025-04-06,C-1113,P-047,Smart Building Set 047,Toys,4,132.41
O-10646,2025-04-06,C-0170,P-025,Smart Yoga Mat 025,Sports & Outdoor,2,83.28
O-11156,2025-04-06,C-0303,P-001,Classic Headphones 001,Electronics,1,87.11
O-12801,2025-04-06,C-0720,P-029,Deluxe Tent 029,Sports & Outdoor,3,77.86
O-13313,2025-04-06,C-0854,P-048,Compact Puzzle 048,Toys,3,76.25
O-10157,2025-04-06,C-0041,P-034,Family Tent 034,Sports & Outdoor,1,27.27
O-12101,2025-04-06,C-0547,P-024,Basic Organizer 024,Home & Kitchen,1,23.98
O-11836,2025-04-06,C-0479,P-058,Smart Pen Set 058,Office,2,97.24
O-10331,2025-04-06,C-0095,P-004,Deluxe Webcam 004,Electronics,3,25.58
O-12571,2025-04-06,C-0662,P-013,Deluxe Blender 013,Home & Kitchen,1,146.71
O-13697,2025-04-06,C-0955,P-007,Smart Headphones 007,Electronics,1,77.69
O-13733,2025-04-06,C-0964,P-030,Mini Yoga Mat 030,Sports & Outdoor,3,36.69
O-12230,2025-04-06,C-0575,P-021,Basic Pan Set 021,Home & Kitchen,2,9.02
O-13161,2025-04-06,C-0813,P-056,Pro Notebook Set 056,Office,2,110.49
O-12763,2025-04-06,C-0711,P-032,Max Water Bottle 032,Sports & Outdoor,2,103.35
O-12729,2025-04-06,C-0702,P-014,Premium Kettle 014,Home & Kitchen,2,61.63
O-13645,2025-04-06,C-0945,P-021,Basic Pan Set 021,Home & Kitchen,2,8.75
O-11668,2025-04-06,C-0435,P-052,Smart Desk Pad 052,Office,3,23.01
O-13353,2025-04-06,C-0869,P-052,Smart Desk Pad 052,Office,2,23.47
O-14308,2025-04-06,C-1113,P-047,Smart Building Set 047,Toys,4,132.41
O-10520,2025-04-06,C-0142,P-013,Deluxe Blender 013,Home & Kitchen,1,143.46
O-11657,2025-04-07,C-0434,P-001,Classic Headphones 001,Electronics,2,81.19
O-14138,2025-04-07,C-1073,P-051,Mini Notebook Set 051,Office,2,51.4
O-11584,2025-04-07,C-0415,P-014,Premium Kettle 014,Home & Kitchen,2,64.78
O-10043,2025-04-07,C-0009,P-003,Travel Power Bank 003,Electronics,2,135.83
O-13685,2025-04-07,C-0952,P-001,Classic Headphones 001,Electronics,1,87.18
O-13522,2025-04-07,C-0912,P-035,Classic Hair Dryer 035,Beauty,1,112.25
O-14020,2025-04-07,C-1041,P-034,Family Tent 034,Sports & Outdoor,1,26.14
O-11144,2025-04-07,C-0300,P-024,Basic Organizer 024,Home & Kitchen,3,25.3
O-11657,2025-04-07,C-0434,P-001,Classic Headphones 001,Electronics,2,81.19
O-13389,2025-04-07,C-0879,P-058,Smart Pen Set 058,Office,2,91.38
O-12878,2025-04-07,C-0743,P-009,Classic Power Bank 009,Electronics,2,73.59
O-14107,2025-04-07,C-1067,P-015,Basic Pan Set 015,Home & Kitchen,2,26.9
O-13412,2025-04-07,C-0887,P-050,Family Race Track 050,Toys,1,59.91
O-12135,2025-04-07,C-0552,P-035,Classic Hair Dryer 035,Beauty,3,115.13
O-11466,2025-04-07,C-0389,P-027,Travel Water Bottle 027,Sports & Outdoor,2,85.29
O-10109,2025-04-07,C-0026,P-056,Pro Notebook Set 056,Office,3,106.48
O-14494,2025-04-08,C-1163,P-035,Classic Hair Dryer 035,Beauty,1,111.85
O-10551,2025-04-08,C-0150,P-060,Max Chair Cushion 060,Office,3,61.83
O-10260,2025-04-08,C-0077,P-005,Travel Mouse 005,Electronics,2,150.9
O-12900,2025-04-08,C-0749,P-012,Mini Keyboard 012,Electronics,2,34.16
O-12750,2025-04-08,C-0708,P-043,Max Building Set 043,Toys,1,71.28
O-12159,2025-04-08,C-0557,P-046,Smart Race Track 046,Toys,3,86.01
O-10887,2025-04-08,C-0227,P-004,Deluxe Webcam 004,Electronics,2,25.18
O-13982,2025-04-08,C-1031,P-020,Basic Kettle 020,Home & Kitchen,3,92.27
O-12009,2025-04-08,C-0521,P-052,Smart Desk Pad 052,Office,1,23.16
O-10922,2025-04-08,C-0238,P-049,Classic Plush Bear 049,Toys,1,90.64
O-11778,2025-04-08,C-0463,P-012,Mini Keyboard 012,Electronics,3,31.53
O-10137,2025-04-08,C-0037,P-035,Classic Hair Dryer 035,Beauty,2,119.36
O-12247,2025-04-08,C-0578,P-022,Mini Coffee Maker 022,Home & Kitchen,2,121.18
O-13235,2025-04-09,C-0830,P-004,Deluxe Webcam 004,Electronics,3,26.17
O-11433,2025-04-09,C-0380,P-019,Smart Blender 019,Home & Kitchen,3,61.34
O-12835,2025-04-09,C-0731,P-014,Premium Kettle 014,Home & Kitchen,2,61.31
O-11738,2025-04-09,C-0454,P-004,Deluxe Webcam 004,Electronics,2,26.66
O-12676,2025-04-09,C-0688,P-007,Smart Headphones 007,Electronics,3,74.21
O-10908,2025-04-09,C-0233,P-001,Classic Headphones 001,Electronics,2,80.7
O-12758,2025-04-09,C-0710,P-003,Travel Power Bank 003,Electronics,2,136.86
O-12963,2025-04-09,C-0765,P-013,Deluxe Blender 013,Home & Kitchen,2,142.93
O-13211,2025-04-09,C-0826,P-025,Smart Yoga Mat 025,Sports & Outdoor,1,80.9
O-11522,2025-04-09,C-0401,P-032,Max Water Bottle 032,Sports & Outdoor,3,102.81
O-13426,2025-04-09,C-0891,P-060,Max Chair Cushion 060,Office,3,59.13
O-11652,2025-04-09,C-0433,P-040,Family Skincare Set 040,Beauty,1,28.8
O-10989,2025-04-09,C-0255,P-044,Premium Puzzle 044,Toys,1,26.16
O-11427,2025-04-09,C-0379,P-051,Mini Notebook Set 051,Office,1,48.68
O-11029,2025-04-09,C-0266,P-005,Travel Mouse 005,Electronics,2,162.74
O-10716,2025-04-10,C-0186,P-005,Travel Mouse 005,Electronics,3,158.41
O-12070,2025-04-10,C-0536,P-045,Classic Plush Bear 045,Toys,2,35.0
O-13944,2025-04-10,C-1019,P-007,Smart Headphones 007,Electronics,3,78.78
O-13356,2025-04-10,C-0870,P-041,Eco Trimmer 041,Beauty,4,106.58
O-10844,2025-04-10,C-0217,P-026,Premium Backpack 026,Sports & Outdoor,2,134.44
O-14546,2025-04-10,C-1179,P-026,Premium Backpack 026,Sports & Outdoor,2,134.0
O-12992,2025-04-10,C-0772,P-008,Mini Speaker 008,Electronics,3,141.99
O-13062,2025-04-10,C-0788,P-026,Premium Backpack 026,Sports & Outdoor,3,131.44
O-10538,2025-04-10,C-0147,P-004,Deluxe Webcam 004,Electronics,1,27.11
O-10604,2025-04-10,C-0161,P-027,Travel Water Bottle 027,Sports & Outdoor,2,85.15
O-10617,2025-04-10,C-0163,P-043,Max Building Set 043,Toys,1,68.51
O-11512,2025-04-10,C-0400,P-003,Travel Power Bank 003,Electronics,3,138.84
O-10759,2025-04-10,C-0194,P-033,Deluxe Running Belt 033,Sports & Outdoor,2,76.48
O-12573,2025-04-10,C-0663,P-028,Travel Running Belt 028,Sports & Outdoor,1,11.12
O-10333,2025-04-10,C-0095,P-040,Family Skincare Set 040,Beauty,1,30.08
O-12707,2025-04-11,C-0697,P-021,Basic Pan Set 021,Home & Kitchen,1,9.31
O-13098,2025-04-11,C-0797,P-059,Basic Monitor Stand 059,Office,2,60.1
O-12263,2025-04-11,C-0582,P-047,Smart Building Set 047,Toys,1,133.3
O-11260,2025-04-11,C-0332,P-012,Mini Keyboard 012,Electronics,1,32.09
O-12725,2025-04-11,C-0700,P-015,Basic Pan Set 015,Home & Kitchen,2,27.77
O-10645,2025-04-11,C-0170,P-031,Compact Backpack 031,Sports & Outdoor,1,55.79
O-11506,2025-04-11,C-0398,P-019,Smart Blender 019,Home & Kitchen,2,61.89
O-11068,2025-04-11,C-0274,P-036,Classic Skincare Set 036,Beauty,1,31.78
O-11795,2025-04-11,C-0469,P-051,Mini Notebook Set 051,Office,1,49.3
O-12371,2025-04-12,C-0609,P-022,Mini Coffee Maker 022,Home & Kitchen,2,121.31
O-10735,2025-04-12,C-0189,P-003,Travel Power Bank 003,Electronics,1,139.13
O-13895,2025-04-12,C-1005,P-054,Mini Monitor Stand 054,Office,2,60.28
O-10440,2025-04-12,C-0123,P-026,Premium Backpack 026,Sports & Outdoor,2,134.47
O-12512,2025-04-12,C-0643,P-001,Classic Headphones 001,Electronics,1,82.04
O-10122,2025-04-12,C-0033,P-032,Max Water Bottle 032,Sports & Outdoor,2,103.35
O-10197,2025-04-12,C-0054,P-043,Max Building Set 043,Toys,1,70.53
O-13129,2025-04-12,C-0803,P-048,Compact Puzzle 048,Toys,3,76.61
O-11069,2025-04-12,C-0274,P-050,Family Race Track 050,Toys,3,57.71
O-10014,2025-04-12,C-0003,P-036,Classic Skincare Set 036,Beauty,2,32.75
O-14003,2025-04-12,C-1037,P-027,Travel Water Bottle 027,Sports & Outdoor,2,86.63
O-11545,2025-04-12,C-0406,P-032,Max Water Bottle 032,Sports & Outdoor,3,105.19
O-12166,2025-04-12,C-0559,P-013,Deluxe Blender 013,Home & Kitchen,3,148.55
O-11878,2025-04-12,C-0489,P-042,Compact Mirror 042,Beauty,1,173.04
O-11959,2025-04-12,C-0508,P-058,Smart Pen Set 058,Office,3,95.29
O-13004,2025-04-12,C-0776,P-048,Compact Puzzle 048,Toys,1,75.94
O-14365,2025-04-12,C-1127,P-056,Pro Notebook Set 056,Office,1,106.46
O-12232,2025-04-12,C-0575,P-050,Family Race Track 050,Toys,3,58.35
O-12863,2025-04-12,C-0738,P-046,Smart Race Track 046,Toys,4,84.11
O-14201,2025-04-12,C-1088,P-022,Mini Coffee Maker 022,Home & Kitchen,2,113.39
O-12184,2025-04-13,C-0564,P-051,Mini Notebook Set 051,Office,1,48.93
O-13971,2025-04-13,C-1027,P-054,Mini Monitor Stand 054,Office,1,60.94
O-10893,2025-04-13,C-0230,P-056,Pro Notebook Set 056,Office,3,105.12
O-13167,2025-04-13,C-0813,P-046,Smart Race Track 046,Toys,4,85.34
O-14564,2025-04-13,C-1183,P-009,Classic Power Bank 009,Electronics,1,71.6
O-12353,2025-04-13,C-0604,P-056,Pro Notebook Set 056,Office,3,110.09
O-11186,2025-04-13,C-0312,P-041,Eco Trimmer 041,Beauty,3,104.64
O-12687,2025-04-13,C-0689,P-001,Classic Headphones 001,Electronics,1,85.9
O-11337,2025-04-13,C-0352,P-037,Deluxe Trimmer 037,Beauty,1,110.16
O-13421,2025-04-13,C-0890,P-028,Travel Running Belt 028,Sports & Outdoor,2,11.89
O-13433,2025-04-13,C-0892,P-031,Compact Backpack 031,Sports & Outdoor,1,57.3
O-10556,2025-04-13,C-0150,P-056,Pro Notebook Set 056,Office,2,103.09
O-10417,2025-04-13,C-0117,P-022,Mini Coffee Maker 022,Home & Kitchen,2,113.97
O-12777,2025-04-13,C-0714,P-037,Deluxe Trimmer 037,Beauty,3,111.65
O-10944,2025-04-13,C-0243,P-041,Eco Trimmer 041,Beauty,4,100.02
O-10088,2025-04-13,C-0022,P-034,Family Tent 034,Sports & Outdoor,1,25.65
O-11976,2025-04-13,C-0511,P-033,Deluxe Running Belt 033,Sports & Outdoor,2,74.85
O-11486,2025-04-13,C-0393,P-016,Mini Coffee Maker 016,Home & Kitchen,1,45.7
O-12163,2025-04-14,C-0559,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,36.02
O-14339,2025-04-14,C-1120,P-058,Smart Pen Set 058,Office,1,92.95
O-12971,2025-04-14,C-0767,P-052,Smart Desk Pad 052,Office,3,23.82
O-12727,2025-04-14,C-0701,P-017,Deluxe Lamp 017,Home & Kitchen,2,146.67
O-14087,2025-04-14,C-1062,P-016,Mini Coffee Maker 016,Home & Kitchen,1,44.54
O-10025,2025-04-14,C-0006,P-057,Max Desk Pad 057,Office,2,97.64
O-13238,2025-04-14,C-0831,P-014,Premium Kettle 014,Home & Kitchen,1,63.21
O-10287,2025-04-14,C-0083,P-032,Max Water Bottle 032,Sports & Outdoor,2,98.71
O-13992,2025-04-14,C-1033,P-015,Basic Pan Set 015,Home & Kitchen,2,27.63
O-13033,2025-04-14,C-0781,P-043,Max Building Set 043,Toys,1,69.66
O-11315,2025-04-14,C-0347,P-032,Max Water Bottle 032,Sports & Outdoor,4,105.65
O-12322,2025-04-14,C-0595,P-040,Family Skincare Set 040,Beauty,1,30.56
O-14086,2025-04-14,C-1062,P-028,Travel Running Belt 028,Sports & Outdoor,2,12.01
O-14132,2025-04-14,C-1072,P-039,Premium Hair Dryer 039,Beauty,2,51.61
O-12724,2025-04-14,C-0700,P-046,Smart Race Track 046,Toys,3,81.02
O-12916,2025-04-14,C-0753,P-019,Smart Blender 019,Home & Kitchen,2,60.36
O-10539,2025-04-15,C-0148,P-023,Max Lamp 023,Home & Kitchen,1,80.79
O-11299,2025-04-15,C-0344,P-022,Mini Coffee Maker 022,Home & Kitchen,3,112.52
O-10313,2025-04-15,C-0090,P-060,Max Chair Cushion 060,Office,3,59.22
O-12843,2025-04-15,C-0735,P-019,Smart Blender 019,Home & Kitchen,1,61.89
O-13883,2025-04-15,C-1002,P-026,Premium Backpack 026,Sports & Outdoor,3,130.46
O-11375,2025-04-15,C-0363,P-060,Max Chair Cushion 060,Office,2,59.63
O-11553,2025-04-15,C-0407,P-014,Premium Kettle 014,Home & Kitchen,2,61.4
O-14217,2025-04-15,C-1092,P-043,Max Building Set 043,Toys,1,70.79
O-10062,2025-04-15,C-0015,P-057,Max Desk Pad 057,Office,1,98.49
O-13399,2025-04-15,C-0881,P-039,Premium Hair Dryer 039,Beauty,2,51.62
O-12214,2025-04-15,C-0572,P-059,Basic Monitor Stand 059,Office,3,56.01
O-12693,2025-04-15,C-0691,P-032,Max Water Bottle 032,Sports & Outdoor,1,98.21
O-12161,2025-04-15,C-0557,P-059,Basic Monitor Stand 059,Office,2,59.56
O-14446,2025-04-15,C-1150,P-009,Classic Power Bank 009,Electronics,1,72.72
O-13642,2025-04-15,C-0945,P-019,Smart Blender 019,Home & Kitchen,3,60.1
O-12693,2025-04-15,C-0691,P-032,Max Water Bottle 032,Sports & Outdoor,1,98.21
O-14430,2025-04-15,C-1143,P-013,Deluxe Blender 013,Home & Kitchen,3,145.16
O-10011,2025-04-15,C-0002,P-037,Deluxe Trimmer 037,Beauty,3,113.94
O-12790,2025-04-15,C-0716,P-060,Max Chair Cushion 060,Office,3,59.73
O-11860,2025-04-15,C-0485,P-043,Max Building Set 043,Toys,1,70.15
O-12022,2025-04-15,C-0523,P-011,Basic Mouse 011,Electronics,2,67.22
O-10828,2025-04-15,C-0212,P-044,Premium Puzzle 044,Toys,2,25.28
O-11933,2025-04-16,C-0501,P-008,Mini Speaker 008,Electronics,1,137.42
O-11888,2025-04-16,C-0491,P-027,Travel Water Bottle 027,Sports & Outdoor,2,87.78
O-13657,2025-04-16,C-0948,P-023,Max Lamp 023,Home & Kitchen,2,81.11
O-13549,2025-04-16,C-0919,P-009,Classic Power Bank 009,Electronics,1,71.01
O-11428,2025-04-16,C-0380,P-001,Classic Headphones 001,Electronics,2,82.22
O-11940,2025-04-16,C-0504,P-001,Classic Headphones 001,Electronics,1,87.55
O-12459,2025-04-16,C-0632,P-014,Premium Kettle 014,Home & Kitchen,3,64.93
O-13509,2025-04-16,C-0911,P-044,Premium Puzzle 044,Toys,2,24.46
O-11575,2025-04-16,C-0413,P-038,Classic Mirror 038,Beauty,1,58.66
O-11501,2025-04-16,C-0397,P-004,Deluxe Webcam 004,Electronics,2,26.81
O-10306,2025-04-16,C-0088,P-057,Max Desk Pad 057,Office,2,98.87
O-14190,2025-04-17,C-1084,P-044,Premium Puzzle 044,Toys,2,25.98
O-13619,2025-04-17,C-0939,P-008,Mini Speaker 008,Electronics,3,137.52
O-10297,2025-04-17,C-0085,P-052,Smart Desk Pad 052,Office,1,23.91
O-10841,2025-04-17,C-0217,P-001,Classic Headphones 001,Electronics,2,81.98
O-11872,2025-04-17,C-0488,P-023,Max Lamp 023,Home & Kitchen,1,76.27
O-12380,2025-04-17,C-0610,P-026,Premium Backpack 026,Sports & Outdoor,3,131.17
O-12710,2025-04-17,C-0698,P-010,Basic Webcam 010,Electronics,1,154.12
O-12701,2025-04-17,C-0696,P-040,Family Skincare Set 040,Beauty,1,30.45
O-11473,2025-04-17,C-0390,P-002,Basic Speaker 002,Electronics,3,99.75
O-11849,2025-04-17,C-0481,P-056,Pro Notebook Set 056,Office,2,106.73
O-13606,2025-04-17,C-0934,P-047,Smart Building Set 047,Toys,3,132.39
O-12027,2025-04-17,C-0525,P-060,Max Chair Cushion 060,Office,2,62.42
O-11206,2025-04-17,C-0316,P-024,Basic Organizer 024,Home & Kitchen,1,25.07
O-13413,2025-04-17,C-0887,P-060,Max Chair Cushion 060,Office,3,61.43
O-10687,2025-04-18,C-0179,P-035,Classic Hair Dryer 035,Beauty,3,119.91
O-12908,2025-04-18,C-0752,P-004,Deluxe Webcam 004,Electronics,1,27.08
O-14385,2025-04-18,C-1130,P-026,Premium Backpack 026,Sports & Outdoor,3,127.37
O-14137,2025-04-18,C-1072,P-023,Max Lamp 023,Home & Kitchen,2,78.78
O-14120,2025-04-18,C-1069,P-023,Max Lamp 023,Home & Kitchen,1,79.61
O-13370,2025-04-18,C-0873,P-015,Basic Pan Set 015,Home & Kitchen,3,26.12
O-11870,2025-04-18,C-0488,P-049,Classic Plush Bear 049,Toys,2,93.0
O-14385,2025-04-18,C-1130,P-026,Premium Backpack 026,Sports & Outdoor,3,127.37
O-13572,2025-04-18,C-0927,P-058,Smart Pen Set 058,Office,3,91.16
O-11965,2025-04-18,C-0508,P-031,Compact Backpack 031,Sports & Outdoor,3,53.29
O-10083,2025-04-18,C-0022,P-003,Travel Power Bank 003,Electronics,3,139.47
O-10660,2025-04-18,C-0172,P-037,Deluxe Trimmer 037,Beauty,2,107.31
O-14380,2025-04-18,C-1130,P-026,Premium Backpack 026,Sports & Outdoor,1,135.05
O-13374,2025-04-19,C-0876,P-026,Premium Backpack 026,Sports & Outdoor,2,127.42
O-10382,2025-04-19,C-0107,P-001,Classic Headphones 001,Electronics,1,81.71
O-11633,2025-04-19,C-0428,P-043,Max Building Set 043,Toys,1,68.47
O-10497,2025-04-19,C-0137,P-003,Travel Power Bank 003,Electronics,2,139.88
O-12909,2025-04-19,C-0752,P-005,Travel Mouse 005,Electronics,3,162.23
O-10027,2025-04-19,C-0007,P-007,Smart Headphones 007,Electronics,2,77.32
O-11276,2025-04-19,C-0338,P-037,Deluxe Trimmer 037,Beauty,3,113.08
O-12931,2025-04-19,C-0758,P-046,Smart Race Track 046,Toys,2,82.83
O-13941,2025-04-19,C-1018,P-033,Deluxe Running Belt 033,Sports & Outdoor,1,77.59
O-11871,2025-04-19,C-0488,P-053,Basic Pen Set 053,Office,2,153.18
O-11345,2025-04-19,C-0354,P-060,Max Chair Cushion 060,Office,3,62.06
O-14347,2025-04-19,C-1123,P-046,Smart Race Track 046,Toys,3,87.24
O-12011,2025-04-19,C-0521,P-032,Max Water Bottle 032,Sports & Outdoor,3,99.87
O-14135,2025-04-19,C-1072,P-006,Eco Keyboard 006,Electronics,2,130.92
O-14412,2025-04-19,C-1138,P-057,Max Desk Pad 057,Office,1,96.71
O-10776,2025-04-19,C-0199,P-054,Mini Monitor Stand 054,Office,3,60.99
O-14609,2025-04-19,C-1199,P-036,Classic Skincare Set 036,Beauty,1,32.51
O-13190,2025-04-19,C-0820,P-049,Classic Plush Bear 049,Toys,1,92.67
O-13209,2025-04-19,C-0824,P-009,Classic Power Bank 009,Electronics,3,69.16
O-10638,2025-04-20,C-0168,P-003,Travel Power Bank 003,Electronics,1,137.04
O-13587,2025-04-20,C-0929,P-044,Premium Puzzle 044,Toys,3,25.16
O-14218,2025-04-20,C-1092,P-054,Mini Monitor Stand 054,Office,1,61.41
O-12771,2025-04-20,C-0713,P-020,Basic Kettle 020,Home & Kitchen,2,100.07
O-13592,2025-04-20,C-0930,P-059,Basic Monitor Stand 059,Office,2,57.98
O-10819,2025-04-20,C-0210,P-020,Basic Kettle 020,Home & Kitchen,3,98.32
O-14451,2025-04-20,C-1152,P-055,Max Chair Cushion 055,Office,2,158.74
O-13607,2025-04-20,C-0936,P-060,Max Chair Cushion 060,Office,4,60.39
O-11882,2025-04-20,C-0490,P-058,Smart Pen Set 058,Office,3,91.62
O-13683,2025-04-20,C-0951,P-054,Mini Monitor Stand 054,Office,1,63.25
O-10125,2025-04-20,C-0034,P-009,Classic Power Bank 009,Electronics,2,72.17
O-12480,2025-04-20,C-0636,P-038,Classic Mirror 038,Beauty,1,61.48
O-11547,2025-04-20,C-0407,P-008,Mini Speaker 008,Electronics,3,144.78
O-10293,2025-04-20,C-0084,P-056,Pro Notebook Set 056,Office,1,107.76
O-13274,2025-04-20,C-0838,P-034,Family Tent 034,Sports & Outdoor,3,26.52
O-13273,2025-04-20,C-0838,P-025,Smart Yoga Mat 025,Sports & Outdoor,2,79.2
O-11818,2025-04-20,C-0475,P-021,Basic Pan Set 021,Home & Kitchen,2,9.25
O-13140,2025-04-20,C-0809,P-054,Mini Monitor Stand 054,Office,3,62.27
O-10001,2025-04-21,C-0001,P-015,Basic Pan Set 015,Home & Kitchen,3,26.46
O-14480,2025-04-21,C-1160,P-054,Mini Monitor Stand 054,Office,2,64.27
O-14256,2025-04-21,C-1101,P-021,Basic Pan Set 021,Home & Kitchen,2,8.9
O-14388,2025-04-21,C-1131,P-029,Deluxe Tent 029,Sports & Outdoor,3,78.12
O-13852,2025-04-21,C-0994,P-016,Mini Coffee Maker 016,Home & Kitchen,3,43.32
O-10456,2025-04-21,C-0127,P-032,Max Water Bottle 032,Sports & Outdoor,2,102.38
O-11605,2025-04-21,C-0419,P-027,Travel Water Bottle 027,Sports & Outdoor,3,88.22
O-12882,2025-04-21,C-0744,P-032,Max Water Bottle 032,Sports & Outdoor,2,106.3
O-10482,2025-04-21,C-0133,P-055,Max Chair Cushion 055,Office,1,147.54
O-11889,2025-04-21,C-0491,P-060,Max Chair Cushion 060,Office,3,58.54
O-12467,2025-04-21,C-0633,P-035,Classic Hair Dryer 035,Beauty,1,116.09
O-11102,2025-04-21,C-0286,P-032,Max Water Bottle 032,Sports & Outdoor,2,102.02
O-13296,2025-04-21,C-0846,P-059,Basic Monitor Stand 059,Office,3,58.2
O-12933,2025-04-21,C-0758,P-048,Compact Puzzle 048,Toys,3,78.98
O-14017,2025-04-22,C-1040,P-047,Smart Building Set 047,Toys,4,131.15
O-12137,2025-04-22,C-0553,P-053,Basic Pen Set 053,Office,4,147.93
O-10063,2025-04-22,C-0015,P-052,Smart Desk Pad 052,Office,2,23.12
O-12605,2025-04-22,C-0670,P-056,Pro Notebook Set 056,Office,2,105.06
O-12944,2025-04-22,C-0761,P-044,Premium Puzzle 044,Toys,3,24.95
O-13179,2025-04-22,C-0816,P-049,Classic Plush Bear 049,Toys,3,91.09
O-14294,2025-04-22,C-1111,P-014,Premium Kettle 014,Home & Kitchen,3,64.34
O-14428,2025-04-22,C-1143,P-042,Compact Mirror 042,Beauty,2,164.39
O-10038,2025-04-22,C-0008,P-036,Classic Skincare Set 036,Beauty,1,32.47
O-13973,2025-04-22,C-1028,P-009,Classic Power Bank 009,Electronics,1,74.88
O-14567,2025-04-22,C-1184,P-044,Premium Puzzle 044,Toys,1,25.44
O-14421,2025-04-22,C-1141,P-012,Mini Keyboard 012,Electronics,1,32.81
O-13855,2025-04-22,C-0994,P-032,Max Water Bottle 032,Sports & Outdoor,1,100.47
O-10880,2025-04-22,C-0226,P-057,Max Desk Pad 057,Office,2,98.06
O-11518,2025-04-22,C-0400,P-059,Basic Monitor Stand 059,Office,3,57.43
O-10370,2025-04-22,C-0103,P-007,Smart Headphones 007,Electronics,2,76.5
O-12202,2025-04-23,C-0568,P-006,Eco Keyboard 006,Electronics,2,128.37
O-11557,2025-04-23,C-0408,P-019,Smart Blender 019,Home & Kitchen,2,59.65
O-12503,2025-04-23,C-0642,P-058,Smart Pen Set 058,Office,2,91.87
O-12753,2025-04-23,C-0708,P-049,Classic Plush Bear 049,Toys,3,86.03
O-11918,2025-04-23,C-0497,P-031,Compact Backpack 031,Sports & Outdoor,3,54.31
O-13288,2025-04-23,C-0844,P-021,Basic Pan Set 021,Home & Kitchen,2,9.38
O-12740,2025-04-23,C-0706,P-008,Mini Speaker 008,Electronics,2,135.16
O-12649,2025-04-23,C-0684,P-037,Deluxe Trimmer 037,Beauty,2,112.22
O-13965,2025-04-23,C-1026,P-059,Basic Monitor Stand 059,Office,2,58.35
O-14603,2025-04-23,C-1198,P-053,Basic Pen Set 053,Office,4,157.36
O-11488,2025-04-23,C-0394,P-007,Smart Headphones 007,Electronics,1,77.49
O-11599,2025-04-23,C-0417,P-039,Premium Hair Dryer 039,Beauty,2,54.72
O-12074,2025-04-23,C-0538,P-052,Smart Desk Pad 052,Office,3,23.34
O-14262,2025-04-23,C-1103,P-024,Basic Organizer 024,Home & Kitchen,3,24.09
O-13206,2025-04-23,C-0824,P-020,Basic Kettle 020,Home & Kitchen,1,94.03
O-11140,2025-04-24,C-0297,P-039,Premium Hair Dryer 039,Beauty,3,50.84
O-13555,2025-04-24,C-0921,P-047,Smart Building Set 047,Toys,2,137.61
O-13218,2025-04-24,C-0827,P-044,Premium Puzzle 044,Toys,1,25.76
O-10609,2025-04-24,C-0162,P-049,Classic Plush Bear 049,Toys,3,92.99
O-10763,2025-04-24,C-0195,P-005,Travel Mouse 005,Electronics,4,154.38
O-12582,2025-04-24,C-0665,P-010,Basic Webcam 010,Electronics,3,163.82
O-14208,2025-04-24,C-1091,P-012,Mini Keyboard 012,Electronics,2,31.56
O-10091,2025-04-24,C-0023,P-054,Mini Monitor Stand 054,Office,2,61.48
O-12152,2025-04-24,C-0556,P-001,Classic Headphones 001,Electronics,2,85.01
O-13243,2025-04-24,C-0832,P-043,Max Building Set 043,Toys,2,68.08
O-11816,2025-04-24,C-0475,P-030,Mini Yoga Mat 030,Sports & Outdoor,3,34.79
O-10702,2025-04-25,C-0182,P-049,Classic Plush Bear 049,Toys,1,88.69
O-11909,2025-04-25,C-0495,P-032,Max Water Bottle 032,Sports & Outdoor,3,105.66
O-12422,2025-04-25,C-0621,P-024,Basic Organizer 024,Home & Kitchen,3,24.97
O-14404,2025-04-25,C-1136,P-027,Travel Water Bottle 027,Sports & Outdoor,3,83.7
O-13021,2025-04-25,C-0779,P-060,Max Chair Cushion 060,Office,2,60.43
O-11234,2025-04-25,C-0327,P-003,Travel Power Bank 003,Electronics,3,134.3
O-12447,2025-04-25,C-0629,P-016,Mini Coffee Maker 016,Home & Kitchen,3,46.22
O-13096,2025-04-25,C-0797,P-026,Premium Backpack 026,Sports & Outdoor,3,126.35
O-14248,2025-04-25,C-1100,P-041,Eco Trimmer 041,Beauty,3,100.7
O-13379,2025-04-25,C-0877,P-007,Smart Headphones 007,Electronics,1,73.56
